id,img,label,text,split
13476,img/13476.png,0,i keep hitting the escape key... but i'm still here,train
17962,img/17962.png,0,i will not look at her tits because she is my friend said no man ever,train
35064,img/35064.png,0,thats a makeup artist for you. what did you expect?,train
54608,img/54608.png,1,i coined a new phrase for muslim terrorists: proxy jews,train
21309,img/21309.png,0,destruction 100 restoration 100,train
45810,img/45810.png,1,ladies! if your man is offended by this he is a faggot end of story,train
86257,img/86257.png,0,we're glad you're home the russians pooped in the hallway!,train
57849,img/57849.png,0,"honor killings are part of our culture well then, it will be my honor to kill you all",train
3291,img/03291.png,1,do you agree with pauline to stop islamic immigration to australia share if you agree,train
73421,img/73421.png,0,what if he was the second coming of christ certainly would explain his issue with jewish people,train
86325,img/86325.png,0,nothing beats a cut of coffee in the morning,train
29485,img/29485.png,0,when you want to read about other cultures,train
96230,img/96230.png,0,it was gonna jump! i'm holdin' it back!,train
83295,img/83295.png,0,liberals are outraged by president trump's lack of protocol when meeting the queen of england,train
60439,img/60439.png,0,over 620 000 white people died to free black slaves so please lets cut the bullshit out - jf16,train
98751,img/98751.png,0,"""the other day i was sucking my sister and she said ""you fuck like dad"" and i was like ""that's what mom said""",train
35780,img/35780.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me",train
5362,img/05362.png,0,you like something that i do not particularly enjoy disgusting prepare to forfeit your life,train
8297,img/08297.png,0,ahmed? i'm pregnant!!,train
92571,img/92571.png,0,fresh out of fb jail and still not giving a fuck!,train
89504,img/89504.png,1,retarded all stars retarded team of the week,train
85930,img/85930.png,1,silence female retard,train
45267,img/45267.png,1,survives ebola gets adopted by angelina jolie,train
39817,img/39817.png,0,psst i got a secret to tell you,train
36025,img/36025.png,0,then they gave me a crown of thorns and whipped me it was so hot i came twice,train
21963,img/21963.png,0,they said we didn't have a chance in 2016 they say we don't have a chance in 2020 will you vote for me in 2020?,train
45167,img/45167.png,0,when republicans freed the slaves this is how democrats responded,train
83504,img/83504.png,1,look son... another terror attack by peaceful muslims!,train
16723,img/16723.png,1,nazi fitness camp before after body transformation within hours,train
16894,img/16894.png,0,did you know that pigs are cannibals? disgusting savages,train
36957,img/36957.png,1,white people before they leave the house be like,train
28076,img/28076.png,0,jolo jew only live once,train
38742,img/38742.png,1,"everywhere: eats africa: ""we don't do that here""",train
58706,img/58706.png,1,when you're so high you make down syndrome up syndrome,train
21637,img/21637.png,1,this one time at camp we got so baked,train
82476,img/82476.png,0,marks left by a chevy marks left by a ford,train
38215,img/38215.png,0,they're not really after me they're after you i'm just in their way,train
70183,img/70183.png,1,terminigger,train
86751,img/86751.png,0,and just like that.. i'm into hiking,train
32106,img/32106.png,1,i don't see anything wrong with him other than he stole a wheelchair,train
50237,img/50237.png,1,cannibalism,train
46279,img/46279.png,0,this abuse is not ok,train
79406,img/79406.png,0,what do you get when you see bill cosby in double vision raped,train
9384,img/09384.png,1,when you're muslim but you have oil,train
13592,img/13592.png,0,go ahead call the cops they can't unrape you,train
46953,img/46953.png,0,bruce jenner's cat,train
17238,img/17238.png,0,refugees welcome,train
60213,img/60213.png,1,then he said i couldn't come to the barbecue because i always burn the franks,train
75629,img/75629.png,0,why are we smart? because we went to campes!,train
32649,img/32649.png,0,i love to fight for my country,train
23159,img/23159.png,0,"don't be rude, folks go to their page and wish them a happy easter",train
80537,img/80537.png,1,uncle daddy and me gonna have us a nephson,train
71630,img/71630.png,0,my tits may be nice but my pussy is the bomb,train
39862,img/39862.png,0,protestors should step their game up and start blocking railroad crossings,train
43218,img/43218.png,0,do you think a terrorist has or could infiltrate our goverment ???,train
29587,img/29587.png,0,texas churches be like... pew pew pew,train
71986,img/71986.png,0,when you meet that gender studies student again my genders have doubled since the last time we met,train
31095,img/31095.png,0,when you borrow money from grandma and can't pay her back,train
27501,img/27501.png,1,muslims are idiots!!! muhammad was a pig that's the truth folks! allah is that pig's penis!!!,train
78429,img/78429.png,0,life is hard it's harder when you're stupid,train
50462,img/50462.png,0,can you see the difference?,train
80379,img/80379.png,0,when your dad comes home from a suicide bombing,train
70932,img/70932.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,train
67802,img/67802.png,0,america sucks. conservatives are racists. rich people are evil. give me your money. the 2020 democrats!,train
83145,img/83145.png,0,"been here 6 generations, gets loan to be repaid in full from the government. been here 3 months gets $1400/wk from the government",train
29013,img/29013.png,0,meanwhile at the isis strip club,train
96120,img/96120.png,0,"dude! look at this girl! carl, shut the... damn that ass!",train
13085,img/13085.png,0,when you choke the hooker a little too hard and she dies this is where the fun begins,train
18045,img/18045.png,1,"carolina squat what kind of mental midget, coconut humping, poop throwing from a tree, goat herding, mouth breathing, have you seen my helmet moron remotely thought this was cool",train
17025,img/17025.png,0,i hate americans more than hillary or obama..!! trust me.,train
30192,img/30192.png,1,when tr*nnies want to be accepted but they mutilate their bodies,train
19342,img/19342.png,1,"pete buttigieg.. leviticus 20:13 if a man also lie with mankind, as he lieth with a woman, both of them have commited an abomination",train
48705,img/48705.png,1,"yeah, i'm lgbt let god burn them",train
46520,img/46520.png,1,when an asian buys an american sports car the gooks of hazzard,train
75618,img/75618.png,0,i am nurtured by your hatred,train
72369,img/72369.png,0,happy day of hatching from your jew egg,train
25683,img/25683.png,0,"during sex. i suddenly stopped and didn't move she: ""what are you doing?"" me: ""hush bitch, i seen this on pornhub, its called buffering",train
57631,img/57631.png,1,adding coolant when the farm equipment overheats,train
67148,img/67148.png,1,when you're nuts deep in a nasty hooke and feel something bit your dick there's a baby in this dumpster,train
51209,img/51209.png,0,just for control ne this is my current mood,train
45182,img/45182.png,1,for just ten cents a day you can have delicious hand jerky,train
40758,img/40758.png,1,faceswap ching chong 100,train
29140,img/29140.png,1,nice try women now go back to the kitchen,train
2158,img/02158.png,1,i like my women like i like my chickens held in captivity until i behead them,train
52018,img/52018.png,1,"if being a racist means i don't want my country filled with radicalized 'refugees' from terrorist countries, attacking people in the street because of their religion, yelling <<death to infidels>>, stabbing dozens of bystanders with a butcher knife then i'm a racist",train
7241,img/07241.png,0,it warms my heart seeing fathers spending time woth their kids,train
96810,img/96810.png,0,30 minutes after eating taco bell,train
92140,img/92140.png,1,when you have a small dick and tell a jewish girl to suck it. i can't,train
80195,img/80195.png,1,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!,train
8934,img/08934.png,1,white kids be like im killing everybody,train
59342,img/59342.png,1,hello my lgbtq friends it's pride month so free shots for everyone,train
74625,img/74625.png,1,behind every screaming goat is a muslim with his pants down,train
65708,img/65708.png,0,i won a gift card for blockbuster,train
19203,img/19203.png,0,remember when they voted on your new green deal in the senate and no one supported it? that was awesome!,train
3479,img/03479.png,1,just waterin' the dirt,train
43095,img/43095.png,0,"look at these precious 3- year olds & windows, said no sane person, ever",train
48715,img/48715.png,0,shut up cunt.,train
61379,img/61379.png,0,that face you make when you're a bully and just got beat up by a girl,train
12407,img/12407.png,0,my favorite animal is carrot,train
92385,img/92385.png,0,you can fuck off with that shit you can fuck straight off to fuck off mountain while riding your fuck horse to the land of awwww hell no,train
3629,img/03629.png,0,hey man you gotta go home my parents are fighting again,train
53210,img/53210.png,0,dishwasher for sale missing parts,train
46173,img/46173.png,0,blowjobs buy one get one free,train
13542,img/13542.png,0,yobo you only blowup once,train
57346,img/57346.png,0,"whlle the keepers were distracted, harold, the oldest of all the apes, made his escape by posing as a wheelbarrow wheelbarrow pusher",train
54670,img/54670.png,1,knowing white people he's probably the father,train
45281,img/45281.png,1,no woman commits suicide of they fail to find broke guy for marriage,train
57261,img/57261.png,0,this is rudolf hess. he edited mein kampf for adolf hitler. that makes him..... the first grammar nazi,train
17643,img/17643.png,0,making decent coffee,train
52691,img/52691.png,0,almost all of trump supporters are white,train
9162,img/09162.png,0,please make them white,train
58196,img/58196.png,1,me getting offended at a joke is like a jew escaping a gas chamber it never happens,train
46973,img/46973.png,1,grab your helmut its about to get retarded,train
43519,img/43519.png,0,muslims in a predominantly christian nation christians in a predominantly muslim nation,train
34985,img/34985.png,0,donald trump is my bitch you stupid arrogant americans.!,train
31748,img/31748.png,1,ramadan begins may 27. bombathon ends june 24,train
45671,img/45671.png,1,jesus loves you because you're poor white trash,train
50764,img/50764.png,1,mooch in his natural habit,train
97384,img/97384.png,0,the double tap is a myth shoot until the threat changes shape or catches fire. only then will your enemies know true peace,train
63720,img/63720.png,0,i dont like sandwiches . oh well nevermind ..,train
28175,img/28175.png,1,how do i like my eggs? same as i like my niggers beaten and separated from the whites,train
93247,img/93247.png,0,don't get fooled take them out swimming on the first date,train
40679,img/40679.png,0,liberals waiting for cnn to tell them what to be upset about next,train
38590,img/38590.png,1,new zealand edition call of duty,train
67205,img/67205.png,0,when your group has a bunch of inactive members in it... hey... do stuff..,train
90186,img/90186.png,0,white trash you are doing it right,train
69125,img/69125.png,1,police academy graduation ceremony,train
72951,img/72951.png,0,october 31: this year i'm gonna get through no nut november november 1: so that was a fucking lie,train
64280,img/64280.png,0,""" i don't wanna, just get it, get it, get it, get it (that shit is so hard) chance the rapper ""the big day""",train
21605,img/21605.png,1,jokes don't kill people muslims who are offended by jokes kill people,train
91574,img/91574.png,0,"i don't like the term ""rape"" i prefer ""cuddle with a struggle""",train
95680,img/95680.png,0,vitiligo is a skin disease that causes the loss of melanin,train
26375,img/26375.png,0,how many more mass shootings must we orchestrate before you give up your guns?,train
8621,img/08621.png,0,"thats fucked up, but i like it",train
61408,img/61408.png,0,when you don't know who to call the police or the rspca,train
90285,img/90285.png,0,when your friend looks at you after the acid drops,train
14968,img/14968.png,1,iroc z italian retards out 'cruising',train
20791,img/20791.png,0,"islam ""i will instill terror into the hearts of the un believers: smite ye above their necks and smite all their finger-tips off."" quran 8:12",train
17439,img/17439.png,0,when you stuff your jewish chicken before you give it a good roast,train
24389,img/24389.png,0,when you and your best friend get in trouble together,train
15394,img/15394.png,0,happy birthday brother!!!!,train
35967,img/35967.png,0,shoutout to all the ladies who don't gotta be half naked to get a mans attention. the rest of you bitches come with me,train
58640,img/58640.png,0,say cheese! photobomb,train
85172,img/85172.png,1,that look when your father sells you for a goat,train
12648,img/12648.png,1,the look on his face when he discovers the blood from ahmed raping his virgin daughter,train
46217,img/46217.png,1,"hey barack, my tranny is better than yours!",train
63452,img/63452.png,1,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,train
45837,img/45837.png,0,sacred cross? sounds like bullshit let me call my friend who's an expert in bullshit and fairy tales,train
13624,img/13624.png,0,"him: ""you have to respect our religious beliefs"" me:",train
75816,img/75816.png,0,fresh out of fb jail and still not giving a fuck!,train
79182,img/79182.png,1,i told my gay friend that i can turn fruits into vegetables and he told me to prove it so i pushed him off a balcony,train
91683,img/91683.png,1,"hello dispatch, white folks are celebrating killing other white folks for land that ain't theirs",train
82104,img/82104.png,1,hell yeah nig- i mean brother!!!,train
14589,img/14589.png,0,they don't deserve to suffer,train
81036,img/81036.png,0,perfect day until you remember you haven't showered in a week,train
17356,img/17356.png,0,nothing is stronger than love except a tiger ii,train
42597,img/42597.png,0,can you tag your friend tell them i found their baby pic,train
84076,img/84076.png,0,when you're lonely and have no one to pull the anal beads out for you,train
51270,img/51270.png,0,what life feels without moisturizer,train
91372,img/91372.png,1,when you're muslim but you have oil,train
93615,img/93615.png,0,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle,train
59471,img/59471.png,0,i bet her pillows dont have pillowcases,train
58609,img/58609.png,1,after group sex mohammed is very tired,train
26831,img/26831.png,1,making mashed potatoes,train
20374,img/20374.png,1,new zealand: dozens dead in mass shooting usa: -first time?,train
67398,img/67398.png,0,well look at you i've never fingered a potato,train
30249,img/30249.png,0,it's racist to call me a goat humper even though i hump goats,train
37285,img/37285.png,1,"i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know, i watch anime and hentai",train
48651,img/48651.png,0,go back to sleep your government is in control,train
61208,img/61208.png,0,im not racist i love all my friends,train
72965,img/72965.png,0,don't shoot im unarmed,train
38129,img/38129.png,1,"jewish man hears a knock on his door, presumably an ss officer, as he was preparing to flee his home, 1942 (colorized)",train
6759,img/06759.png,1,girl: how do you eat pussy? me: like a retard tasting ice cream for the first time,train
85714,img/85714.png,0,when you're friends make fun of you for having a weird shaped body,train
97361,img/97361.png,1,how do mexicans feel about trumps wall? they'll get over it,train
37615,img/37615.png,1,i thought of something funnier than 9/11 the holocaust,train
45103,img/45103.png,0,vikings walk in. fuck shit up. walk out,train
40265,img/40265.png,0,"excuse me, do you have a moment to talk about racism?",train
54062,img/54062.png,0,danish bacon ... it's gonna rock your world,train
21056,img/21056.png,0,how dark is your humor? me:,train
13607,img/13607.png,0,respect your elders they've learned a lot in their time,train
58061,img/58061.png,1,i now have two identities transgender and transfat,train
83916,img/83916.png,0,"dad why do we stink? so blind people can hate us too, son",train
84926,img/84926.png,1,a short histoy of u.s. presidents,train
14598,img/14598.png,0,"lawd, please give me strength to walk away peacefully because we both know i don't have the bail money",train
35189,img/35189.png,0,when you don't abort the baby and it dies anyways,train
25341,img/25341.png,0,happy birthday ya lil goat fucker,train
75402,img/75402.png,1,"we've reviewed your report of the group ""all jews should be burned alive"" and found that it doesn't violate facebook's terms of service..",train
43852,img/43852.png,0,when mom calls you by your full name,train
10398,img/10398.png,1,arabs arabs how could the jews do this to us,train
42591,img/42591.png,0,"instructor: ...and this is how you take off me: ok cool, but how do i land? instructor: good question",train
46302,img/46302.png,0,when you escape a heatwave a sprinkler,train
73620,img/73620.png,0,"if one drop of semen contains more life than a drop of blood, then why don't vampires suck cock? oh wait......twilight",train
34596,img/34596.png,1,i like my coffe like i like my slaves extra dark,train
94578,img/94578.png,0,that face she makes when ahmed hits the g-spot,train
81257,img/81257.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",train
35890,img/35890.png,0,"a vaginai is like a tin roof if you don't nail it enough, it ends up over at the neighbors",train
40378,img/40378.png,1,"women are like parking spots usually, the best ones are taken... so when no one is looking-stick it in the disabled one",train
83701,img/83701.png,0,will you hurry up and die you chocolatey little fucker i'm fucking starving,train
21604,img/21604.png,0,bruce jenner's cat,train
80714,img/80714.png,0,"as for the open liquor, i live in my car. my car is my home. i'm sure you have liquor in your home. cops pull you over in your house, how is that open liquor?",train
63057,img/63057.png,1,smh kids these days rely too much on technology,train
59714,img/59714.png,1,the media calls them refugees but this is what you will get,train
8357,img/08357.png,0,nazi soldiers used flame throwers to clear trenches,train
68329,img/68329.png,0,i just hear my girlfriend is pregnant,train
35086,img/35086.png,1,when god sees people claiming that there are more than two genders isn't that my decision?,train
2461,img/02461.png,0,"whenever you feel stupid, remember this",train
25483,img/25483.png,0,hey look at me! i'm wearing a yellow hat!,train
6378,img/06378.png,1,let's end racism,train
34106,img/34106.png,0,when all your army's peaceful solutions fail you know what our problems require special forces' unconventional solutions,train
86974,img/86974.png,0,proud to exercise my beliefs,train
83059,img/83059.png,0,"a ""man bun?"" i tie my hair like that giving head",train
62705,img/62705.png,1,do you want to know the real reason they don't want 5.7 million muslims rioting in their streets the french government hasn't mentioned terrorism?,train
35964,img/35964.png,0,has an interview.. ...shoots out truth,train
42073,img/42073.png,1,destroy diversity. preserve the uniqueness of white culture,train
85173,img/85173.png,0,meanwhile at the isis strip club,train
39785,img/39785.png,1,how long can i run? till the chain tightens,train
32514,img/32514.png,0,my first high school football game was a lot like my first time having sex... i was bloody and sore at the end but at least my dad came,train
7685,img/07685.png,1,"*when i finally snap and actually kill myself after years of saying ""i wanna die""* my friends: you did it. you crazy son of a bitch, you did it",train
89025,img/89025.png,1,is that guy fucking a goat god damit carl...he is,train
84790,img/84790.png,0,the first president they can't control ...and they don't likeit!,train
85476,img/85476.png,0,sometimes a man's purpose in a woman's life is to help her become a better woman... for another man,train
65804,img/65804.png,1,"""so i'm expected to walk on eggshells in my own country just so i don't offend some 7th century islamic goat humpers who ain't figured out yet this is the 21st century???"" ""what the hell kinda meat headed bullshittery do you call that?!??""",train
76510,img/76510.png,0,"chelsea clinton... so ugly that when she gives head, it counts as anal",train
82756,img/82756.png,1,destroying babri hindu niqqas after buslims after throwing stones on local mandir,train
93764,img/93764.png,0,"dude, sometimes when i close my eyes i can't see",train
49615,img/49615.png,1,no money for them plenty of money for them,train
60578,img/60578.png,1,send me sexy pic,train
73581,img/73581.png,1,we are the knights who say nigger,train
58217,img/58217.png,0,dudes be like i'm just going to like all of her pics... except for the ones of her and her man,train
7318,img/07318.png,0,"you say i'm racist because i don't want illegals here? i have some news for you. ""illegal"" isn't a race, morons",train
48320,img/48320.png,0,what the neighbors see what my father sees,train
17469,img/17469.png,0,"chelsea clinton.. so ugly that when she gives head, it counts as anal",train
83765,img/83765.png,0,so....i guess you can't give me an old fashioned... ....how bout a bj?,train
13856,img/13856.png,0,officer down,train
80513,img/80513.png,0,"put'n the ""ham"" in mohamed",train
24083,img/24083.png,1,i don't see a poblem with banging my sister adam and eves kids had to bang to populate the world,train
10675,img/10675.png,1,handjobs sold separately!,train
98047,img/98047.png,0,never trust women,train
6537,img/06537.png,0,lust and love,train
17086,img/17086.png,0,oh you're triggered? must be hard being a special snowflake,train
70628,img/70628.png,0,it's a piece of cake if she's not awake,train
71263,img/71263.png,1,listen up sweetheart and let this sink in i never owned any slaves and you never picked any cotton. here ends the lesson. i don't owe you shit,train
95467,img/95467.png,1,how! can i get dat percap?,train
85243,img/85243.png,0,"attacks trump's unpaid daughter pays her own daughter $750, 000 to send out mailers",train
30764,img/30764.png,0,are we there yet,train
90864,img/90864.png,0,rice cooker now versus in 1945,train
34015,img/34015.png,0,sorry if i offended you but maybe you needed to be offended here's my apology and one more thing... fuck you!!,train
36710,img/36710.png,0,rise of the planet of the apes (1963),train
61950,img/61950.png,0,"muslim at the entrance: ""hello brother!"" brenton tarrant:",train
54290,img/54290.png,0,"today's gop base he's old, he's white, he's believes all the shit he hears on grumpy and he fox news",train
83140,img/83140.png,0,when the food you made actually taste good,train
26153,img/26153.png,1,"when your ex says ""you won't find a b*tch half the woman i am""",train
76083,img/76083.png,1,i'm taking my clock to school,train
48512,img/48512.png,0,mississippi wind chime,train
71568,img/71568.png,0,raising goats is hard work,train
61702,img/61702.png,0,"people think i go out of my way to piss them off trust me, it's not out of my way at all",train
18943,img/18943.png,0,jack nicholson is a savage at lakers games when he sceams at the players,train
21950,img/21950.png,1,first gay pride parade! can't wait! making history,train
10576,img/10576.png,0,emmanuel macron said: 'nationalism is treason' if not for the u.s. you'd be saying that in german right now,train
43857,img/43857.png,0,that's why we bomb you,train
28063,img/28063.png,0,let's take out the trash impeach both,train
48639,img/48639.png,0,disney and chill ?,train
50341,img/50341.png,0,when this happened at home i had no one i could tell,train
92085,img/92085.png,0,creeps into your childs room empties his sack,train
74362,img/74362.png,0,when someone asks me to remove a picture because they're offended,train
59178,img/59178.png,0,did nazi that coming,train
94176,img/94176.png,1,the new space saving dishwasher you can hang it anywhere!,train
27915,img/27915.png,0,classic photo of anne frank,train
24853,img/24853.png,0,where do suicide bombers go after they die? everywhere,train
4273,img/04273.png,0,have you seen my bag,train
67283,img/67283.png,0,i'm trying to put a load in the dishwasher him: let me help you!,train
3728,img/03728.png,0,"stalin: if you invade us, you break our agreement hitler: quicksaving..",train
17894,img/17894.png,0,"i vote republican... ...because i may not have much, but republicans will make sure others have even less",train
85496,img/85496.png,0,"go home, snail you are drunk",train
12876,img/12876.png,0,fucking aye,train
98367,img/98367.png,0,if asians got random english tattoos too it means love in english!,train
25063,img/25063.png,0,fur missile incoming,train
20978,img/20978.png,0,hey these arent mcdonalds fries,train
37295,img/37295.png,1,how to get a black guy to see his baby,train
30296,img/30296.png,1,when the un adds another million to the holocaust death toll,train
65930,img/65930.png,0,when you're losing an argument against your black friend,train
2456,img/02456.png,0,"people are loosing their minds over terrorism and isis in america... and veterans are all like... ""wake me up when i can go fuck shit up and not go to iail for it""",train
39542,img/39542.png,0,what does blm stand for? black lives matter,train
18450,img/18450.png,0,"women ask for equal rights, so i give them equal lefts aswell",train
90274,img/90274.png,0,laughs in [majority of u.s crime rate],train
86431,img/86431.png,0,from no child left behind to no child left alive,train
5863,img/05863.png,0,hello brother wait is that a shotgun?,train
61723,img/61723.png,1,black people mitochondria being the powerhouse of the cell,train
50741,img/50741.png,0,lol i missed my period last week,train
93127,img/93127.png,0,black power white power keep poking that bear,train
91024,img/91024.png,1,they want this not because they love you they need to mix breed to preserve their species,train
83207,img/83207.png,0,who said that women can't park,train
3289,img/03289.png,0,fuck banks fuck indians too,train
82647,img/82647.png,0,dark humor is like food not everyone gets it. #justnorthkoreathings,train
2168,img/02168.png,0,how many fucking accounts do you assholes have?,train
27810,img/27810.png,1,"shoot boy, i ain't racist i've got four black tires and a color tv",train
7236,img/07236.png,1,"when you realize that ""ginger"" is just the n-word, rearranged",train
60759,img/60759.png,1,you see this pig? it's called muhammad,train
32640,img/32640.png,0,went outside today yolo,train
59701,img/59701.png,0,after 3 million years of evolution we have only lost the hair!,train
26174,img/26174.png,1,a muslim ban would've stopped that,train
20891,img/20891.png,0,"""gun control"" doesn't mean what you think it means it means only the state will have guns if you think that's a good idea you need to read a history book",train
51469,img/51469.png,0,is this mother fucker serious? where in the hell am i going to find a truck load of bitches?,train
25731,img/25731.png,0,when you die and go to heaven but now have to wait for your doggo to join you,train
48276,img/48276.png,1,master chef with low rating master chef with high rating,train
1975,img/01975.png,1,valentine in islamic countries,train
17089,img/17089.png,0,"about my page there will be shit you don't like, i'm going to post it anyway",train
34152,img/34152.png,1,how can this be allowed a free home and benefits? when this man was allowed to die on the streets after serving this country,train
70432,img/70432.png,1,its national hebrew day go pick up a hot jewish girl,train
39058,img/39058.png,1,i like my niggers like i like my christmas ornaments hanging from my tree,train
69534,img/69534.png,0,once you go black you deserve it,train
47368,img/47368.png,0,now what !? captain vagina hit them with your purse?,train
15746,img/15746.png,0,our dad is potato farmer,train
76351,img/76351.png,0,this is anne frank in june 1929,train
28659,img/28659.png,1,christians are retarded,train
92645,img/92645.png,1,when the jews genocide you so hard for 50 years that your population triples,train
48923,img/48923.png,0,when americans realize fish swim in schools,train
17208,img/17208.png,0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',train
5376,img/05376.png,0,did you know you are supposed to pull anal beads out slowly? i didn't... i started the wife up like a fucking chainsaw,train
97531,img/97531.png,1,blacks when they hear kilometers per hour instead of monkeys per yard,train
67352,img/67352.png,0,play stupid games win stupid prizes,train
50689,img/50689.png,1,when you're shooting up the school and the cops shoot the black kid that's running away,train
60143,img/60143.png,0,every day you spent home sick from school was spent with bob,train
25498,img/25498.png,1,"gudako: top fans gay top fans : admin gay it's fine for me to say that, but not for you!",train
47125,img/47125.png,0,when i grow up i wanna be a famous rapper,train
9263,img/09263.png,0,"eix bafe2, i didn't sign up for this shit",train
49850,img/49850.png,0,flight attendant: *yawns* deaf passengers:,train
92831,img/92831.png,0,when she say its not you its me bitch its finna be yo eye,train
32459,img/32459.png,0,only man to award a terrorist 10.5 million dollars for killing an american oldier....fucking scum bag!,train
29357,img/29357.png,1,it can't be homicide if there is no race,train
59801,img/59801.png,0,when the kush so good you lose chromosomes,train
80613,img/80613.png,0,celebrating the weekend like,train
43152,img/43152.png,0,this shit right here is why i suicide people,train
72915,img/72915.png,0,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching",train
64025,img/64025.png,0,hitler giving his speech to german people,train
23059,img/23059.png,0,when a parent tells me that their kid is an angel [whispering] so was lucifer,train
14028,img/14028.png,0,"i'm an evolved monkey on a cartoon ball, nasa told me, its science bruh!",train
78190,img/78190.png,0,it's not high treason it's alternative loyalty,train
79185,img/79185.png,0,its spring so don't forget to reverse your battery cables so the air conditioner comes on instead of the heat,train
95874,img/95874.png,0,hello is that everything you need ? i thought you left your smile back there,train
73160,img/73160.png,1,i love muslims point me to right direction,train
35084,img/35084.png,0,have you ever tried ethiopian food? neither have they,train
42801,img/42801.png,1,send me location,train
27059,img/27059.png,1,chicks be like the blacker the berry the sweeter the juice,train
23790,img/23790.png,0,uncle : that ain't all your hair me: them ain't all your kids #thanksgivingclapback,train
46053,img/46053.png,0,white people love snitching so much they created yelp,train
75940,img/75940.png,0,clint eastwood and michelle obama,train
26579,img/26579.png,0,when you glue your ass shut so your uncle can't rape you survival,train
56193,img/56193.png,1,how to cook turkey in usa how to cook turkey in romania,train
7458,img/07458.png,1,transgender satan is not amused,train
75602,img/75602.png,1,made rice krispies way before kellogg's rt @tooracist: my japanese girlfriend didn't get this joke. i had to drop the bomb twice,train
30982,img/30982.png,0,they probably arguing over some little shit,train
67385,img/67385.png,1,"dark humor is like hitler some people call it wrong, , but i find it completely justified",train
6791,img/06791.png,0,great news! my iq tests came back negative,train
52349,img/52349.png,0,no racism,train
58916,img/58916.png,0,socialism: because you don't need toilet paper when there is no food,train
4321,img/04321.png,0,"""if that uckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016",train
10358,img/10358.png,1,why arent there any pharmacies in africa? because you cant take medicine on an empty stomach,train
71480,img/71480.png,1,i may be blind but at least i'm not black,train
28491,img/28491.png,0,that post was so shit mel gibson is making a film about it,train
41823,img/41823.png,0,get your nails ready. you never know when you have to show them off,train
31742,img/31742.png,0,when you and ya partner see an unarmed black youth,train
9284,img/09284.png,0,the world's most wanted terrorist obama bin lying,train
1924,img/01924.png,1,whats the difference between a feminist and a suicide vest? a suicide vest actually accomplishes something when its triggered,train
63078,img/63078.png,1,"when you fuck a black guy cuz you thought they all had big dicks, but it was small, and now your purse is missing",train
81249,img/81249.png,0,husband husband you are my husband,train
17564,img/17564.png,0,do i make you horny baby.... do i??????,train
24109,img/24109.png,0,pride week,train
2384,img/02384.png,0,caitlin jenner showing off her new whip,train
19758,img/19758.png,0,my religion is the religion of peace if you don't believe in it we will kill you,train
32570,img/32570.png,0,women deserve equal rights and support,train
62057,img/62057.png,0,"whenever i go to a bar i shout out ""you cheating whore!!!"" whoever turns around is who i'm buying drinks for!",train
57430,img/57430.png,1,"you say dirty infidel, i say filthy goyim! you make them become cucks, i'll mow them down with trucks! side by side for white genocide!",train
23076,img/23076.png,1,"*somethings bad happens* medieval europe: jews i swear, it was the guy with the long nose",train
65429,img/65429.png,0,"""why do you keep pressuring me to do anal ?"" me: so much to do, so much to see, so what's wrong with taking the backstreets ?",train
78314,img/78314.png,1,this steak is so black it's trying to abandon the baby potatoes,train
71584,img/71584.png,0,"look! we have a right to be angry, stop bombing our country",train
59840,img/59840.png,1,hunger games he's winning,train
58134,img/58134.png,0,show m an american ghetto and i'll show you a place where white democrats are in power,train
82761,img/82761.png,1,"if your phone gets wet, try putting it in dry rice at night, the rice will attract asians who will fix your electronics for you",train
89063,img/89063.png,0,you boys every played hot potato,train
49658,img/49658.png,0,first off i'm t.i. not kanye west,train
59340,img/59340.png,0,you can't be racist if. nvm you are racist,train
93512,img/93512.png,1,once you go black so does your eye,train
20165,img/20165.png,0,how white liberals treat minorities who don't vote democrat,train
70465,img/70465.png,1,i know who my enemy is and i know he's watching us now and you're just his nigger,train
67913,img/67913.png,0,see here's your mistake you added a fuck that i didnt give,train
19670,img/19670.png,0,when ur too young to know racism but ur happy cause u got a new pet,train
14908,img/14908.png,1,the floor is jews,train
24576,img/24576.png,0,when did you have lunch?,train
67948,img/67948.png,1,that's black people for you what did you expect?,train
25760,img/25760.png,0,me every time i'm out in public there's too too many people on this this earth. we need a new plague,train
85269,img/85269.png,1,"crisis hotline, how can i help? well...i'm feeling suicidal... great! can you fly a plane?!",train
20643,img/20643.png,0,when you're about to play with yourself but you can't stop thinking about that gorilla dream from last night,train
62351,img/62351.png,0,i see you what you did there,train
29354,img/29354.png,0,"during the holocaust, jewish bodies were treated like trash",train
